"Type","TG2ID","TherapeuticGrp2","District","YearDisp","NumDisps","NumPpl","NHIComp"
"Initial dispensings","2234","Treatments for Substance Dependence","Capital & Coast",2025,"20114","6195",100
"Initial dispensings","2234","Treatments for Substance Dependence","Counties Manukau",2025,"28899","8352",100
"Initial dispensings","2234","Treatments for Substance Dependence","Hawke's Bay",2025,"13489","3717",100
"Initial dispensings","2234","Treatments for Substance Dependence","Hutt Valley",2025,"10106","2902",100
"Initial dispensings","2234","Treatments for Substance Dependence","Lakes",2025,"6905","1948",100
"Initial dispensings","2234","Treatments for Substance Dependence","MidCentral",2025,"11344","3216",100
"Initial dispensings","2234","Treatments for Substance Dependence","Nelson Marlborough",2025,"11920","3509",100
"Initial dispensings","2234","Treatments for Substance Dependence","Northland",2025,"13033","4362",100
"Initial dispensings","2234","Treatments for Substance Dependence","South Canterbury",2025,"3376","997",100
"Initial dispensings","2234","Treatments for Substance Dependence","Southern",2025,"27260","8146",100
"Initial dispensings","2234","Treatments for Substance Dependence","Tairawhiti",2025,"2809","907",100
"Initial dispensings","2234","Treatments for Substance Dependence","Taranaki",2025,"9288","2930",100
"Initial dispensings","2234","Treatments for Substance Dependence","Waikato",2025,"29638","8573",100
"Initial dispensings","2234","Treatments for Substance Dependence","Wairarapa",2025,"4055","1175",100
"Initial dispensings","2234","Treatments for Substance Dependence","Waitemata",2025,"41222","11783",100
"Initial dispensings","2234","Treatments for Substance Dependence","West Coast",2025,"2825","748",100
"Initial dispensings","2234","Treatments for Substance Dependence","Whanganui",2025,"5559","1604",100
"Initial dispensings","2234","Treatments for Substance Dependence","New Zealand",2025,"340275","98839",100
"Initial dispensings","1416","Trophic Hormones","Auckland",2021,"2939","981",100
"Initial dispensings","1416","Trophic Hormones","Bay of Plenty",2021,"1978","677",100
"Initial dispensings","1416","Trophic Hormones","Canterbury",2021,"3665","1243",100
"Initial dispensings","1416","Trophic Hormones","Capital & Coast",2021,"1777","617",100
"Initial dispensings","1416","Trophic Hormones","Counties Manukau",2021,"3372","1134",100
"Initial dispensings","1416","Trophic Hormones","Hawke's Bay",2021,"1537","515",100
"Initial dispensings","1416","Trophic Hormones","Hutt Valley",2021,"754","268",100
"Initial dispensings","1416","Trophic Hormones","Lakes",2021,"761","264",100
"Initial dispensings","1416","Trophic Hormones","MidCentral",2021,"1397","445",100
"Initial dispensings","1416","Trophic Hormones","Nelson Marlborough",2021,"1239","406",100
"Initial dispensings","1416","Trophic Hormones","Northland",2021,"1454","464",100
"Initial dispensings","1416","Trophic Hormones","South Canterbury",2021,"517","179",100
"Initial dispensings","1416","Trophic Hormones","Southern",2021,"2619","882",100
"Initial dispensings","1416","Trophic Hormones","Tairawhiti",2021,"361","118",100
"Initial dispensings","1416","Trophic Hormones","Taranaki",2021,"792","278",100
"Initial dispensings","1416","Trophic Hormones","Waikato",2021,"2988","987",100
"Initial dispensings","1416","Trophic Hormones","Wairarapa",2021,"413","136",100
"Initial dispensings","1416","Trophic Hormones","Waitemata",2021,"4045","1339",100
"Initial dispensings","1416","Trophic Hormones","West Coast",2021,"258","89",100
"Initial dispensings","1416","Trophic Hormones","Whanganui",2021,"475","162",100
"Initial dispensings","1416","Trophic Hormones","New Zealand",2021,"33341","11184",100
"Initial dispensings","1416","Trophic Hormones","Auckland",2022,"3224","1063",100
"Initial dispensings","1416","Trophic Hormones","Bay of Plenty",2022,"2158","729",100
"Initial dispensings","1416","Trophic Hormones","Canterbury",2022,"3691","1233",100
"Initial dispensings","1416","Trophic Hormones","Capital & Coast",2022,"1956","676",100
"Initial dispensings","1416","Trophic Hormones","Counties Manukau",2022,"3550","1169",100
"Initial dispensings","1416","Trophic Hormones","Hawke's Bay",2022,"1566","516",100
"Initial dispensings","1416","Trophic Hormones","Hutt Valley",2022,"749","268",100
"Initial dispensings","1416","Trophic Hormones","Lakes",2022,"849","310",100
"Initial dispensings","1416","Trophic Hormones","MidCentral",2022,"1511","484",100
"Initial dispensings","1416","Trophic Hormones","Nelson Marlborough",2022,"1197","398",100
"Initial dispensings","1416","Trophic Hormones","Northland",2022,"1577","524",100
"Initial dispensings","1416","Trophic Hormones","South Canterbury",2022,"510","177",100
"Initial dispensings","1416","Trophic Hormones","Southern",2022,"2695","898",100
"Initial dispensings","1416","Trophic Hormones","Tairawhiti",2022,"371","133",100
"Initial dispensings","1416","Trophic Hormones","Taranaki",2022,"965","355",100
"Initial dispensings","1416","Trophic Hormones","Waikato",2022,"3105","1036",100
"Initial dispensings","1416","Trophic Hormones","Wairarapa",2022,"430","146",100
"Initial dispensings","1416","Trophic Hormones","Waitemata",2022,"4477","1415",100
"Initial dispensings","1416","Trophic Hormones","West Coast",2022,"240","82",100
"Initial dispensings","1416","Trophic Hormones","Whanganui",2022,"518","163",100
"Initial dispensings","1416","Trophic Hormones","New Zealand",2022,"35339","11775",100
"Initial dispensings","1416","Trophic Hormones","Auckland",2023,"3386","1120",100
"Initial dispensings","1416","Trophic Hormones","Bay of Plenty",2023,"2352","787",100
"Initial dispensings","1416","Trophic Hormones","Canterbury",2023,"4009","1335",100
"Initial dispensings","1416","Trophic Hormones","Capital & Coast",2023,"2016","672",100
"Initial dispensings","1416","Trophic Hormones","Counties Manukau",2023,"3829","1265",100
"Initial dispensings","1416","Trophic Hormones","Hawke's Bay",2023,"1510","499",100
"Initial dispensings","1416","Trophic Hormones","Hutt Valley",2023,"869","293",100
"Initial dispensings","1416","Trophic Hormones","Lakes",2023,"959","326",100
"Initial dispensings","1416","Trophic Hormones","MidCentral",2023,"1498","483",100
"Initial dispensings","1416","Trophic Hormones","Nelson Marlborough",2023,"1302","415",100
"Initial dispensings","1416","Trophic Hormones","Northland",2023,"1586","534",100
"Initial dispensings","1416","Trophic Hormones","South Canterbury",2023,"557","181",100
"Initial dispensings","1416","Trophic Hormones","Southern",2023,"2769","908",100
"Initial dispensings","1416","Trophic Hormones","Tairawhiti",2023,"422","139",100
"Initial dispensings","1416","Trophic Hormones","Taranaki",2023,"1108","380",100
"Initial dispensings","1416","Trophic Hormones","Waikato",2023,"3286","1063",100
"Initial dispensings","1416","Trophic Hormones","Wairarapa",2023,"365","131",100
"Initial dispensings","1416","Trophic Hormones","Waitemata",2023,"4648","1502",100
"Initial dispensings","1416","Trophic Hormones","West Coast",2023,"233","77",100
"Initial dispensings","1416","Trophic Hormones","Whanganui",2023,"538","187",100
"Initial dispensings","1416","Trophic Hormones","New Zealand",2023,"37242","12297",100
"Initial dispensings","1416","Trophic Hormones","Auckland",2024,"3485","1127",100
"Initial dispensings","1416","Trophic Hormones","Bay of Plenty",2024,"2437","803",100
"Initial dispensings","1416","Trophic Hormones","Canterbury",2024,"4320","1407",100
"Initial dispensings","1416","Trophic Hormones","Capital & Coast",2024,"2091","695",100
"Initial dispensings","1416","Trophic Hormones","Counties Manukau",2024,"3904","1281",100
"Initial dispensings","1416","Trophic Hormones","Hawke's Bay",2024,"1694","548",100
"Initial dispensings","1416","Trophic Hormones","Hutt Valley",2024,"907","318",100
"Initial dispensings","1416","Trophic Hormones","Lakes",2024,"993","329",100
"Initial dispensings","1416","Trophic Hormones","MidCentral",2024,"1509","487",100
"Initial dispensings","1416","Trophic Hormones","Nelson Marlborough",2024,"1463","463",100
"Initial dispensings","1416","Trophic Hormones","Northland",2024,"1747","583",100
"Initial dispensings","1416","Trophic Hormones","South Canterbury",2024,"675","213",100
"Initial dispensings","1416","Trophic Hormones","Southern",2024,"2844","923",100
"Initial dispensings","1416","Trophic Hormones","Tairawhiti",2024,"410","142",100
"Initial dispensings","1416","Trophic Hormones","Taranaki",2024,"1050","379",100
"Initial dispensings","1416","Trophic Hormones","Waikato",2024,"3444","1101",100
"Initial dispensings","1416","Trophic Hormones","Wairarapa",2024,"442","142",100
"Initial dispensings","1416","Trophic Hormones","Waitemata",2024,"4938","1572",100
"Initial dispensings","1416","Trophic Hormones","West Coast",2024,"242","83",100
"Initial dispensings","1416","Trophic Hormones","Whanganui",2024,"492","171",100
"Initial dispensings","1416","Trophic Hormones","New Zealand",2024,"39087","12767",100
"Initial dispensings","1416","Trophic Hormones","Auckland",2025,"3560","1141",100
"Initial dispensings","1416","Trophic Hormones","Bay of Plenty",2025,"2627","853",100
"Initial dispensings","1416","Trophic Hormones","Canterbury",2025,"4443","1478",100
"Initial dispensings","1416","Trophic Hormones","Capital & Coast",2025,"2166","724",100
"Initial dispensings","1416","Trophic Hormones","Counties Manukau",2025,"3924","1280",100
"Initial dispensings","1416","Trophic Hormones","Hawke's Bay",2025,"1780","600",100
"Initial dispensings","1416","Trophic Hormones","Hutt Valley",2025,"942","338",100
"Initial dispensings","1416","Trophic Hormones","Lakes",2025,"988","333",100
"Initial dispensings","1416","Trophic Hormones","MidCentral",2025,"1633","524",100
"Initial dispensings","1416","Trophic Hormones","Nelson Marlborough",2025,"1441","482",100
"Initial dispensings","1416","Trophic Hormones","Northland",2025,"1821","617",100
"Initial dispensings","1416","Trophic Hormones","South Canterbury",2025,"703","220",100
"Initial dispensings","1416","Trophic Hormones","Southern",2025,"2942","964",100
"Initial dispensings","1416","Trophic Hormones","Tairawhiti",2025,"443","143",100
"Initial dispensings","1416","Trophic Hormones","Taranaki",2025,"1021","376",100
"Initial dispensings","1416","Trophic Hormones","Waikato",2025,"3455","1085",100
"Initial dispensings","1416","Trophic Hormones","Wairarapa",2025,"480","170",100
"Initial dispensings","1416","Trophic Hormones","Waitemata",2025,"5111","1650",100
"Initial dispensings","1416","Trophic Hormones","West Coast",2025,"307","113",100
"Initial dispensings","1416","Trophic Hormones","Whanganui",2025,"535","178",100
"Initial dispensings","1416","Trophic Hormones","New Zealand",2025,"40322","13269",100
"Initial dispensings","1319","Urinary Agents","Auckland",2021,"28953","11967",100
"Initial dispensings","1319","Urinary Agents","Bay of Plenty",2021,"20116","7300",100
"Initial dispensings","1319","Urinary Agents","Canterbury",2021,"36398","12024",100
"Initial dispensings","1319","Urinary Agents","Capital & Coast",2021,"16311","6030",100
"Initial dispensings","1319","Urinary Agents","Counties Manukau",2021,"32210","14174",100
"Initial dispensings","1319","Urinary Agents","Hawke's Bay",2021,"13381","4549",100
"Initial dispensings","1319","Urinary Agents","Hutt Valley",2021,"9057","3216",100
"Initial dispensings","1319","Urinary Agents","Lakes",2021,"6807","2566",100
"Initial dispensings","1319","Urinary Agents","MidCentral",2021,"13210","4548",100
"Initial dispensings","1319","Urinary Agents","Nelson Marlborough",2021,"10636","3682",100
"Initial dispensings","1319","Urinary Agents","Northland",2021,"14167","5223",100
"Initial dispensings","1319","Urinary Agents","South Canterbury",2021,"4924","1662",100
"Initial dispensings","1319","Urinary Agents","Southern",2021,"23267","7918",100
"Initial dispensings","1319","Urinary Agents","Tairawhiti",2021,"2524","887",100
"Initial dispensings","1319","Urinary Agents","Taranaki",2021,"9353","3206",100
"Initial dispensings","1319","Urinary Agents","Waikato",2021,"30204","10686",100
"Initial dispensings","1319","Urinary Agents","Wairarapa",2021,"3984","1288",100
"Initial dispensings","1319","Urinary Agents","Waitemata",2021,"37601","15187",100
"Initial dispensings","1319","Urinary Agents","West Coast",2021,"2849","886",100
"Initial dispensings","1319","Urinary Agents","Whanganui",2021,"4632","1626",100
"Initial dispensings","1319","Urinary Agents","New Zealand",2021,"320584","118625",100
"Initial dispensings","1319","Urinary Agents","Auckland",2022,"30558","12294",100
"Initial dispensings","1319","Urinary Agents","Bay of Plenty",2022,"22169","7607",100
"Initial dispensings","1319","Urinary Agents","Canterbury",2022,"39418","12793",100
"Initial dispensings","1319","Urinary Agents","Capital & Coast",2022,"17208","6198",100
"Initial dispensings","1319","Urinary Agents","Counties Manukau",2022,"34687","14737",100
"Initial dispensings","1319","Urinary Agents","Hawke's Bay",2022,"14004","4763",100
"Initial dispensings","1319","Urinary Agents","Hutt Valley",2022,"9337","3234",100
"Initial dispensings","1319","Urinary Agents","Lakes",2022,"7071","2675",100
"Initial dispensings","1319","Urinary Agents","MidCentral",2022,"13797","4660",100
"Initial dispensings","1319","Urinary Agents","Nelson Marlborough",2022,"11476","3772",100
"Initial dispensings","1319","Urinary Agents","Northland",2022,"15107","5501",100
"Initial dispensings","1319","Urinary Agents","South Canterbury",2022,"5418","1786",100
"Initial dispensings","1319","Urinary Agents","Southern",2022,"24315","8314",100
"Initial dispensings","1319","Urinary Agents","Tairawhiti",2022,"2839","991",100
"Initial dispensings","1319","Urinary Agents","Taranaki",2022,"9632","3247",100
"Initial dispensings","1319","Urinary Agents","Waikato",2022,"31973","11127",100
"Initial dispensings","1319","Urinary Agents","Wairarapa",2022,"4107","1338",100
"Initial dispensings","1319","Urinary Agents","Waitemata",2022,"40637","15963",100
"Initial dispensings","1319","Urinary Agents","West Coast",2022,"2910","904",100
"Initial dispensings","1319","Urinary Agents","Whanganui",2022,"4807","1707",100
"Initial dispensings","1319","Urinary Agents","New Zealand",2022,"341470","123611",100
"Initial dispensings","1319","Urinary Agents","Auckland",2023,"32700","12606",100
"Initial dispensings","1319","Urinary Agents","Bay of Plenty",2023,"24267","7956",100
"Initial dispensings","1319","Urinary Agents","Canterbury",2023,"43103","13547",100
"Initial dispensings","1319","Urinary Agents","Capital & Coast",2023,"18825","6445",100
"Initial dispensings","1319","Urinary Agents","Counties Manukau",2023,"37892","15881",100
"Initial dispensings","1319","Urinary Agents","Hawke's Bay",2023,"14896","4924",100
"Initial dispensings","1319","Urinary Agents","Hutt Valley",2023,"10335","3470",100
"Initial dispensings","1319","Urinary Agents","Lakes",2023,"7364","2749",100
"Initial dispensings","1319","Urinary Agents","MidCentral",2023,"14578","4717",100
"Initial dispensings","1319","Urinary Agents","Nelson Marlborough",2023,"12648","3860",100
"Initial dispensings","1319","Urinary Agents","Northland",2023,"15802","5550",100
"Initial dispensings","1319","Urinary Agents","South Canterbury",2023,"5986","1898",100
"Initial dispensings","1319","Urinary Agents","Southern",2023,"26262","8558",100
"Initial dispensings","1319","Urinary Agents","Tairawhiti",2023,"3183","1063",100
"Initial dispensings","1319","Urinary Agents","Taranaki",2023,"10240","3399",100
"Initial dispensings","1319","Urinary Agents","Waikato",2023,"34609","11635",100
"Initial dispensings","1319","Urinary Agents","Wairarapa",2023,"4538","1381",100
"Initial dispensings","1319","Urinary Agents","Waitemata",2023,"43828","16558",100
"Initial dispensings","1319","Urinary Agents","West Coast",2023,"3024","904",100
"Initial dispensings","1319","Urinary Agents","Whanganui",2023,"5164","1734",100
"Initial dispensings","1319","Urinary Agents","New Zealand",2023,"369244","128835",100
"Initial dispensings","1319","Urinary Agents","Auckland",2024,"34479","12578",100
"Initial dispensings","1319","Urinary Agents","Bay of Plenty",2024,"26277","8170",100
"Initial dispensings","1319","Urinary Agents","Canterbury",2024,"47420","14444",100
"Initial dispensings","1319","Urinary Agents","Capital & Coast",2024,"19748","6353",100
"Initial dispensings","1319","Urinary Agents","Counties Manukau",2024,"39539","15383",100
"Initial dispensings","1319","Urinary Agents","Hawke's Bay",2024,"15690","4903",100
"Initial dispensings","1319","Urinary Agents","Hutt Valley",2024,"10903","3564",100
"Initial dispensings","1319","Urinary Agents","Lakes",2024,"7340","2661",100
"Initial dispensings","1319","Urinary Agents","MidCentral",2024,"15629","4740",100
"Initial dispensings","1319","Urinary Agents","Nelson Marlborough",2024,"13848","4018",100
"Initial dispensings","1319","Urinary Agents","Northland",2024,"16448","5410",100
"Initial dispensings","1319","Urinary Agents","South Canterbury",2024,"6585","1949",100
"Initial dispensings","1319","Urinary Agents","Southern",2024,"28143","8840",100
"Initial dispensings","1319","Urinary Agents","Tairawhiti",2024,"3331","1070",100
"Initial dispensings","1319","Urinary Agents","Taranaki",2024,"10717","3326",100
"Initial dispensings","1319","Urinary Agents","Waikato",2024,"37158","11769",100
"Initial dispensings","1319","Urinary Agents","Wairarapa",2024,"4926","1472",100
"Initial dispensings","1319","Urinary Agents","Waitemata",2024,"46597","16422",100
"Initial dispensings","1319","Urinary Agents","West Coast",2024,"3228","974",100
"Initial dispensings","1319","Urinary Agents","Whanganui",2024,"5620","1783",100
"Initial dispensings","1319","Urinary Agents","New Zealand",2024,"393626","129829",100
"Initial dispensings","1319","Urinary Agents","Auckland",2025,"36437","12480",100
"Initial dispensings","1319","Urinary Agents","Bay of Plenty",2025,"27291","8164",100
"Initial dispensings","1319","Urinary Agents","Canterbury",2025,"51005","15003",100
"Initial dispensings","1319","Urinary Agents","Capital & Coast",2025,"21671","6562",100
"Initial dispensings","1319","Urinary Agents","Counties Manukau",2025,"41571","15297",100
"Initial dispensings","1319","Urinary Agents","Hawke's Bay",2025,"16634","5029",100
"Initial dispensings","1319","Urinary Agents","Hutt Valley",2025,"11749","3667",100
"Initial dispensings","1319","Urinary Agents","Lakes",2025,"7930","2707",100
"Initial dispensings","1319","Urinary Agents","MidCentral",2025,"16280","4754",100
"Initial dispensings","1319","Urinary Agents","Nelson Marlborough",2025,"14186","4068",100
"Initial dispensings","1319","Urinary Agents","Northland",2025,"16841","5338",100
"Initial dispensings","1319","Urinary Agents","South Canterbury",2025,"6793","1996",100
"Initial dispensings","1319","Urinary Agents","Southern",2025,"30073","9098",100
"Initial dispensings","1319","Urinary Agents","Tairawhiti",2025,"3752","1113",100
"Initial dispensings","1319","Urinary Agents","Taranaki",2025,"11063","3375",100
"Initial dispensings","1319","Urinary Agents","Waikato",2025,"39662","11811",100
"Initial dispensings","1319","Urinary Agents","Wairarapa",2025,"5124","1495",100
"Initial dispensings","1319","Urinary Agents","Waitemata",2025,"50109","16990",100
"Initial dispensings","1319","Urinary Agents","West Coast",2025,"3554","1034",100
"Initial dispensings","1319","Urinary Agents","Whanganui",2025,"6023","1797",100
"Initial dispensings","1319","Urinary Agents","New Zealand",2025,"417748","131778",100
"Initial dispensings","1623","Urinary Tract Infections","Auckland",2021,"15864","11026",100
"Initial dispensings","1623","Urinary Tract Infections","Bay of Plenty",2021,"8034","5136",100
"Initial dispensings","1623","Urinary Tract Infections","Canterbury",2021,"20803","13960",100
"Initial dispensings","1623","Urinary Tract Infections","Capital & Coast",2021,"12866","8861",100
"Initial dispensings","1623","Urinary Tract Infections","Counties Manukau",2021,"17487","12323",100
"Initial dispensings","1623","Urinary Tract Infections","Hawke's Bay",2021,"6514","4039",100
"Initial dispensings","1623","Urinary Tract Infections","Hutt Valley",2021,"6661","4293",100
"Initial dispensings","1623","Urinary Tract Infections","Lakes",2021,"3405","2299",100
"Initial dispensings","1623","Urinary Tract Infections","MidCentral",2021,"7479","4608",100
"Initial dispensings","1623","Urinary Tract Infections","Nelson Marlborough",2021,"6290","4291",100
"Initial dispensings","1623","Urinary Tract Infections","Northland",2021,"8129","5064",100
"Initial dispensings","1623","Urinary Tract Infections","South Canterbury",2021,"2524","1623",100
"Initial dispensings","1623","Urinary Tract Infections","Southern",2021,"12631","8318",100
"Initial dispensings","1623","Urinary Tract Infections","Tairawhiti",2021,"1708","990",100
"Initial dispensings","1623","Urinary Tract Infections","Taranaki",2021,"5368","3316",100
"Initial dispensings","1623","Urinary Tract Infections","Waikato",2021,"13243","9073",100
"Initial dispensings","1623","Urinary Tract Infections","Wairarapa",2021,"2272","1497",100
"Initial dispensings","1623","Urinary Tract Infections","Waitemata",2021,"22312","14549",100
"Initial dispensings","1623","Urinary Tract Infections","West Coast",2021,"1045","684",100
"Initial dispensings","1623","Urinary Tract Infections","Whanganui",2021,"2958","1853",100
"Initial dispensings","1623","Urinary Tract Infections","New Zealand",2021,"177593","117803",100
"Initial dispensings","1623","Urinary Tract Infections","Auckland",2022,"18855","12794",100
"Initial dispensings","1623","Urinary Tract Infections","Bay of Plenty",2022,"9846","6239",100
"Initial dispensings","1623","Urinary Tract Infections","Canterbury",2022,"23260","15529",100
"Initial dispensings","1623","Urinary Tract Infections","Capital & Coast",2022,"13587","9104",100
"Initial dispensings","1623","Urinary Tract Infections","Counties Manukau",2022,"20152","14108",100
"Initial dispensings","1623","Urinary Tract Infections","Hawke's Bay",2022,"7623","4741",100
"Initial dispensings","1623","Urinary Tract Infections","Hutt Valley",2022,"6927","4432",100
"Initial dispensings","1623","Urinary Tract Infections","Lakes",2022,"3993","2686",100
"Initial dispensings","1623","Urinary Tract Infections","MidCentral",2022,"8229","5152",100
"Initial dispensings","1623","Urinary Tract Infections","Nelson Marlborough",2022,"6712","4409",100
"Initial dispensings","1623","Urinary Tract Infections","Northland",2022,"9108","5763",100
"Initial dispensings","1623","Urinary Tract Infections","South Canterbury",2022,"3254","1989",100
"Initial dispensings","1623","Urinary Tract Infections","Southern",2022,"14262","9243",100
"Initial dispensings","1623","Urinary Tract Infections","Tairawhiti",2022,"1961","1127",100
"Initial dispensings","1623","Urinary Tract Infections","Taranaki",2022,"6114","3724",100
"Initial dispensings","1623","Urinary Tract Infections","Waikato",2022,"15250","10411",100
"Initial dispensings","1623","Urinary Tract Infections","Wairarapa",2022,"2509","1628",100
"Initial dispensings","1623","Urinary Tract Infections","Waitemata",2022,"26057","16776",100
"Initial dispensings","1623","Urinary Tract Infections","West Coast",2022,"1003","649",100
"Initial dispensings","1623","Urinary Tract Infections","Whanganui",2022,"3123","2032",100
"Initial dispensings","1623","Urinary Tract Infections","New Zealand",2022,"201825","132536",100
"Initial dispensings","1623","Urinary Tract Infections","Auckland",2023,"21764","14583",100
"Initial dispensings","1623","Urinary Tract Infections","Bay of Plenty",2023,"11040","6777",100
"Initial dispensings","1623","Urinary Tract Infections","Canterbury",2023,"24279","16070",100
"Initial dispensings","1623","Urinary Tract Infections","Capital & Coast",2023,"14498","9579",100
"Initial dispensings","1623","Urinary Tract Infections","Counties Manukau",2023,"24525","16887",100
"Initial dispensings","1623","Urinary Tract Infections","Hawke's Bay",2023,"8425","5190",100
"Initial dispensings","1623","Urinary Tract Infections","Hutt Valley",2023,"7654","4893",100
"Initial dispensings","1623","Urinary Tract Infections","Lakes",2023,"4718","3101",100
"Initial dispensings","1623","Urinary Tract Infections","MidCentral",2023,"8597","5288",100
"Initial dispensings","1623","Urinary Tract Infections","Nelson Marlborough",2023,"6837","4292",100
"Initial dispensings","1623","Urinary Tract Infections","Northland",2023,"10404","6510",100
"Initial dispensings","1623","Urinary Tract Infections","South Canterbury",2023,"3404","2146",100
"Initial dispensings","1623","Urinary Tract Infections","Southern",2023,"14820","9668",100
"Initial dispensings","1623","Urinary Tract Infections","Tairawhiti",2023,"2212","1302",100
"Initial dispensings","1623","Urinary Tract Infections","Taranaki",2023,"6379","3844",100
"Initial dispensings","1623","Urinary Tract Infections","Waikato",2023,"17244","11755",100
"Initial dispensings","1623","Urinary Tract Infections","Wairarapa",2023,"2513","1582",100
"Initial dispensings","1623","Urinary Tract Infections","Waitemata",2023,"30299","19015",100
"Initial dispensings","1623","Urinary Tract Infections","West Coast",2023,"1014","657",100
"Initial dispensings","1623","Urinary Tract Infections","Whanganui",2023,"3470","2177",100
"Initial dispensings","1623","Urinary Tract Infections","New Zealand",2023,"224097","145317",100
"Initial dispensings","1623","Urinary Tract Infections","Auckland",2024,"22554","14780",100
"Initial dispensings","1623","Urinary Tract Infections","Bay of Plenty",2024,"11431","6900",100
"Initial dispensings","1623","Urinary Tract Infections","Canterbury",2024,"23854","15801",100
"Initial dispensings","1623","Urinary Tract Infections","Capital & Coast",2024,"14807","9413",100
"Initial dispensings","1623","Urinary Tract Infections","Counties Manukau",2024,"26048","17573",100
"Initial dispensings","1623","Urinary Tract Infections","Hawke's Bay",2024,"8635","5382",100
"Initial dispensings","1623","Urinary Tract Infections","Hutt Valley",2024,"7915","4910",100
"Initial dispensings","1623","Urinary Tract Infections","Lakes",2024,"4675","3049",100
"Initial dispensings","1623","Urinary Tract Infections","MidCentral",2024,"8879","5426",100
"Initial dispensings","1623","Urinary Tract Infections","Nelson Marlborough",2024,"6924","4264",100
"Initial dispensings","1623","Urinary Tract Infections","Northland",2024,"10977","6732",100
"Initial dispensings","1623","Urinary Tract Infections","South Canterbury",2024,"3408","2172",100
"Initial dispensings","1623","Urinary Tract Infections","Southern",2024,"14777","9221",100
"Initial dispensings","1623","Urinary Tract Infections","Tairawhiti",2024,"2135","1232",100
"Initial dispensings","1623","Urinary Tract Infections","Taranaki",2024,"6249","3677",100
"Initial dispensings","1623","Urinary Tract Infections","Waikato",2024,"18143","11912",100
"Initial dispensings","1623","Urinary Tract Infections","Wairarapa",2024,"2349","1480",100
"Initial dispensings","1623","Urinary Tract Infections","Waitemata",2024,"31075","18708",100
"Initial dispensings","1623","Urinary Tract Infections","West Coast",2024,"1071","709",100
"Initial dispensings","1623","Urinary Tract Infections","Whanganui",2024,"3619","2201",100
"Initial dispensings","1623","Urinary Tract Infections","New Zealand",2024,"229525","145542",100
"Initial dispensings","1623","Urinary Tract Infections","Auckland",2025,"22169","14194",100
"Initial dispensings","1623","Urinary Tract Infections","Bay of Plenty",2025,"11232","6685",100
"Initial dispensings","1623","Urinary Tract Infections","Canterbury",2025,"24209","15720",100
"Initial dispensings","1623","Urinary Tract Infections","Capital & Coast",2025,"14376","8956",100
"Initial dispensings","1623","Urinary Tract Infections","Counties Manukau",2025,"25981","17192",100
"Initial dispensings","1623","Urinary Tract Infections","Hawke's Bay",2025,"8914","5373",100
"Initial dispensings","1623","Urinary Tract Infections","Hutt Valley",2025,"7670","4512",100
"Initial dispensings","1623","Urinary Tract Infections","Lakes",2025,"4900","3118",100
"Initial dispensings","1623","Urinary Tract Infections","MidCentral",2025,"9492","5492",100
"Initial dispensings","1623","Urinary Tract Infections","Nelson Marlborough",2025,"6804","4002",100
"Initial dispensings","1623","Urinary Tract Infections","Northland",2025,"11268","6797",100
"Initial dispensings","1623","Urinary Tract Infections","South Canterbury",2025,"3215","2058",100
"Initial dispensings","1623","Urinary Tract Infections","Southern",2025,"14624","8880",100
"Initial dispensings","1623","Urinary Tract Infections","Tairawhiti",2025,"2109","1240",100
"Initial dispensings","1623","Urinary Tract Infections","Taranaki",2025,"6415","3647",100
"Initial dispensings","1623","Urinary Tract Infections","Waikato",2025,"18823","12180",100
"Initial dispensings","1623","Urinary Tract Infections","Wairarapa",2025,"2295","1420",100
"Initial dispensings","1623","Urinary Tract Infections","Waitemata",2025,"31383","18738",100
"Initial dispensings","1623","Urinary Tract Infections","West Coast",2025,"1237","757",100
"Initial dispensings","1623","Urinary Tract Infections","Whanganui",2025,"3666","2231",100
"Initial dispensings","1623","Urinary Tract Infections","New Zealand",2025,"230782","143192",100
"Initial dispensings","4525","Vaccinations","Auckland",2021,"11610","11465",100
"Initial dispensings","4525","Vaccinations","Bay of Plenty",2021,"6764","6735",100
"Initial dispensings","4525","Vaccinations","Canterbury",2021,"17013","16874",100
"Initial dispensings","4525","Vaccinations","Capital & Coast",2021,"9484","9447",100
"Initial dispensings","4525","Vaccinations","Counties Manukau",2021,"11716","11521",100
"Initial dispensings","4525","Vaccinations","Hawke's Bay",2021,"6450","6437",100
"Initial dispensings","4525","Vaccinations","Hutt Valley",2021,"5729","5716",100
"Initial dispensings","4525","Vaccinations","Lakes",2021,"3347","3339",100
"Initial dispensings","4525","Vaccinations","MidCentral",2021,"4293","4284",100
"Initial dispensings","4525","Vaccinations","Nelson Marlborough",2021,"4532","4522",100
"Initial dispensings","4525","Vaccinations","Northland",2021,"3466","3460",100
"Initial dispensings","4525","Vaccinations","South Canterbury",2021,"780","777",100
"Initial dispensings","4525","Vaccinations","Southern",2021,"6297","6281",100
"Initial dispensings","4525","Vaccinations","Tairawhiti",2021,"903","902",100
"Initial dispensings","4525","Vaccinations","Taranaki",2021,"1965","1961",100
"Initial dispensings","4525","Vaccinations","Waikato",2021,"12758","12726",100
"Initial dispensings","4525","Vaccinations","Wairarapa",2021,"2203","2201",100
"Initial dispensings","4525","Vaccinations","Waitemata",2021,"16430","16304",100
"Initial dispensings","4525","Vaccinations","West Coast",2021,"354","354",100
